vehicle_id,timestamp,mileage,engine_hours,engine_temp,oil_pressure,battery_voltage,brake_pad_thickness,error_code_count,ambient_temp,load_weight,idle_time_pct,hard_brake_events,days_since_maintenance,failure_within_30_days,engine_temp_rolling_mean_7d,engine_temp_rolling_std_7d,engine_temp_rolling_max_7d,engine_temp_rolling_min_7d,engine_temp_rolling_mean_14d,engine_temp_rolling_std_14d,engine_temp_rolling_max_14d,engine_temp_rolling_min_14d,engine_temp_rolling_mean_30d,engine_temp_rolling_std_30d,engine_temp_rolling_max_30d,engine_temp_rolling_min_30d,oil_pressure_rolling_mean_7d,oil_pressure_rolling_std_7d,oil_pressure_rolling_max_7d,oil_pressure_rolling_min_7d,oil_pressure_rolling_mean_14d,oil_pressure_rolling_std_14d,oil_pressure_rolling_max_14d,oil_pressure_rolling_min_14d,oil_pressure_rolling_mean_30d,oil_pressure_rolling_std_30d,oil_pressure_rolling_max_30d,oil_pressure_rolling_min_30d,battery_voltage_rolling_mean_7d,battery_voltage_rolling_std_7d,battery_voltage_rolling_max_7d,battery_voltage_rolling_min_7d,battery_voltage_rolling_mean_14d,battery_voltage_rolling_std_14d,battery_voltage_rolling_max_14d,battery_voltage_rolling_min_14d,battery_voltage_rolling_mean_30d,battery_voltage_rolling_std_30d,battery_voltage_rolling_max_30d,battery_voltage_rolling_min_30d,error_code_count_rolling_mean_7d,error_code_count_rolling_std_7d,error_code_count_rolling_max_7d,error_code_count_rolling_min_7d,error_code_count_rolling_mean_14d,error_code_count_rolling_std_14d,error_code_count_rolling_max_14d,error_code_count_rolling_min_14d,error_code_count_rolling_mean_30d,error_code_count_rolling_std_30d,error_code_count_rolling_max_30d,error_code_count_rolling_min_30d,hard_brake_events_rolling_mean_7d,hard_brake_events_rolling_std_7d,hard_brake_events_rolling_max_7d,hard_brake_events_rolling_min_7d,hard_brake_events_rolling_mean_14d,hard_brake_events_rolling_std_14d,hard_brake_events_rolling_max_14d,hard_brake_events_rolling_min_14d,hard_brake_events_rolling_mean_30d,hard_brake_events_rolling_std_30d,hard_brake_events_rolling_max_30d,hard_brake_events_rolling_min_30d,load_weight_rolling_mean_7d,load_weight_rolling_std_7d,load_weight_rolling_max_7d,load_weight_rolling_min_7d,load_weight_rolling_mean_14d,load_weight_rolling_std_14d,load_weight_rolling_max_14d,load_weight_rolling_min_14d,load_weight_rolling_mean_30d,load_weight_rolling_std_30d,load_weight_rolling_max_30d,load_weight_rolling_min_30d,battery_voltage_daily_change,battery_voltage_7d_trend,battery_voltage_acceleration,oil_pressure_daily_change,oil_pressure_7d_trend,oil_pressure_acceleration,brake_pad_thickness_daily_change,brake_pad_thickness_7d_trend,brake_pad_thickness_acceleration,engine_temp_daily_change,engine_temp_7d_trend,engine_temp_acceleration,engine_temp_warning,engine_temp_critical,oil_pressure_warning,oil_pressure_critical,battery_voltage_warning,battery_voltage_critical,brake_pad_warning,brake_pad_critical,maintenance_overdue,maintenance_critical,has_error_codes,multiple_errors,engine_risk_flag,high_risk_flag,load_mileage_interaction,load_brake_wear,temp_differential,cold_start_stress,engine_stress_index,battery_health_index,brake_wear_rate,health_score,day_of_week,is_weekend,month,season,days_in_service,cumulative_errors,cumulative_hard_brakes,cumulative_warning_days,recent_warning_frequency
V002,2023-01-08,106964.2,1534.0,182.0,39.3,13.43,11.71,0,15.9,36845.0,13.8,0,50,Brakes,194.11428571428573,12.284058581677922,208.9,180.9,196.3625,13.029848974017856,212.1,180.9,196.3625,13.029848974017856,212.1,180.9,41.34285714285714,10.625575614659994,56.0,27.1,40.025,10.519879141076533,56.0,27.1,40.025,10.519879141076533,56.0,27.1,13.23142857142857,0.6097930952770942,13.89,12.12,13.27375,0.5771094845372562,13.89,12.12,13.27375,0.5771094845372562,13.89,12.12,0.14285714285714285,0.37796447300922725,1.0,0.0,0.125,0.3535533905932738,1.0,0.0,0.125,0.3535533905932738,1.0,0.0,1.4285714285714286,2.2253945610567474,6.0,0.0,1.5,2.0701966780270626,6.0,0.0,1.5,2.0701966780270626,6.0,0.0,23968.85714285714,17562.472561578295,41854.0,1997.0,26056.25,17298.41592871605,41854.0,1997.0,26056.25,17298.41592871605,41854.0,1997.0,-0.40000000000000036,-0.02000000000000008,-2.110000000000001,-13.800000000000004,1.2142857142857137,-39.800000000000004,-0.009999999999999787,-0.011428571428571186,0.0,1.0999999999999943,-4.299999999999999,21.69999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.941095949,10685.049999999968,166.1,0,0.4503032258064517,0.9197460874891964,0.0,100,6,1,1,0,7,1,12,0,0.0
V002,2023-01-09,107133.2,1538.8,208.1,49.2,12.23,11.7,1,26.4,38581.0,38.8,3,51,Brakes,195.97142857142856,13.390757295701416,208.9,180.9,197.66666666666666,12.800878876077213,212.1,180.9,197.66666666666666,12.800878876077213,212.1,180.9,42.628571428571426,11.00207772585316,56.0,27.1,41.044444444444444,10.3047454009198,56.0,27.1,41.044444444444444,10.3047454009198,56.0,27.1,12.994285714285713,0.6333208018810358,13.83,12.12,13.157777777777778,0.6422378410249934,13.89,12.12,13.157777777777778,0.6422378410249934,13.89,12.12,0.14285714285714285,0.37796447300922725,1.0,0.0,0.2222222222222222,0.4409585518440985,1.0,0.0,0.2222222222222222,0.4409585518440985,1.0,0.0,1.5714285714285714,2.29906813420444,6.0,0.0,1.6666666666666667,2.0,6.0,0.0,1.6666666666666667,2.0,6.0,0.0,28089.714285714286,17042.5176124723,41854.0,1997.0,27447.88888888889,16711.09582316824,41854.0,1997.0,27447.88888888889,16711.09582316824,41854.0,1997.0,-1.1999999999999993,-0.23714285714285716,-0.7999999999999989,9.900000000000006,1.2857142857142858,23.70000000000001,-0.010000000000001563,-0.011428571428571439,-1.7763568394002505e-15,26.099999999999994,1.8571428571428572,25.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.1333059892,11574.300000000027,181.7,1,0.41463303187250994,0.8367276081694657,11.5743,97,0,0,1,0,8,2,15,0,0.0
V002,2023-01-10,107279.3,1543.0,206.9,33.0,13.65,11.69,1,24.7,20416.0,23.6,0,52,Brakes,199.41428571428574,12.5089872453673,208.9,180.9,198.59,12.416964202251684,212.1,180.9,198.59,12.416964202251684,212.1,180.9,39.34285714285714,9.700662716683699,53.1,27.1,40.239999999999995,10.042930072665271,56.0,27.1,40.239999999999995,10.042930072665271,56.0,27.1,13.078571428571431,0.6809901754413341,13.83,12.12,13.206999999999999,0.6251941920537794,13.89,12.12,13.206999999999999,0.6251941920537794,13.89,12.12,0.2857142857142857,0.48795003647426666,1.0,0.0,0.3,0.48304589153964794,1.0,0.0,0.3,0.48304589153964794,1.0,0.0,1.5714285714285714,2.29906813420444,6.0,0.0,1.5,1.9578900207451218,6.0,0.0,1.5,1.9578900207451218,6.0,0.0,30721.0,13368.339089056653,41854.0,5213.0,26744.7,15911.520997552545,41854.0,1997.0,26744.7,15911.520997552545,41854.0,1997.0,1.42,0.08428571428571427,2.619999999999999,-16.200000000000003,-3.2857142857142856,-26.10000000000001,-0.009999999999999787,-0.011428571428571439,1.7763568394002505e-15,-1.1999999999999886,3.442857142857142,-27.299999999999983,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.1902141888,6328.96000000001,182.20000000000002,1,0.6103245735294117,0.932944908293094,0.0,97,1,0,1,0,9,3,15,0,0.0
V002,2023-01-11,107447.0,1547.8,193.1,46.8,12.6,11.67,1,27.0,14667.0,25.7,2,53,Brakes,197.15714285714284,11.923905560240051,208.1,180.9,198.0909090909091,11.895499530953249,212.1,180.9,198.0909090909091,11.895499530953249,212.1,180.9,39.885714285714286,10.039825458547336,53.1,27.1,40.836363636363636,9.73070118000473,56.0,27.1,40.836363636363636,9.73070118000473,56.0,27.1,13.035714285714286,0.7031798523577769,13.83,12.12,13.151818181818184,0.6207063425134013,13.89,12.12,13.151818181818184,0.6207063425134013,13.89,12.12,0.42857142857142855,0.5345224838248488,1.0,0.0,0.36363636363636365,0.504524979109513,1.0,0.0,0.36363636363636365,0.504524979109513,1.0,0.0,1.5714285714285714,2.29906813420444,6.0,0.0,1.5454545454545454,1.8635254955935732,6.0,0.0,1.5454545454545454,1.8635254955935732,6.0,0.0,27066.0,13818.180777511923,41854.0,5213.0,25646.727272727272,15528.033861960173,41854.0,1997.0,25646.727272727272,15528.033861960173,41854.0,1997.0,-1.0500000000000007,-0.04285714285714296,-2.4700000000000006,13.799999999999997,0.5428571428571425,30.0,-0.019999999999999574,-0.011428571428571439,-0.009999999999999787,-13.800000000000011,-2.257142857142859,-12.600000000000023,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.575925149,4840.1100000000015,166.1,0,0.40642702301255235,0.8603191658785874,2.9334,97,2,0,1,0,10,4,17,0,0.0
V002,2023-01-12,107590.7,1551.9,187.6,30.0,12.2,11.67,2,12.8,4626.0,25.0,0,54,Brakes,194.29999999999998,11.388737126360109,208.1,180.9,197.21666666666667,11.739276215363791,212.1,180.9,197.21666666666667,11.739276215363791,212.1,180.9,39.785714285714285,10.149454594776438,53.1,27.1,39.93333333333333,9.791028670382005,56.0,27.1,39.93333333333333,9.791028670382005,56.0,27.1,12.865714285714287,0.7458073286235337,13.83,12.12,13.0725,0.6524934691418204,13.89,12.12,13.0725,0.6524934691418204,13.89,12.12,0.7142857142857143,0.7559289460184545,2.0,0.0,0.5,0.674199862463242,2.0,0.0,0.5,0.674199862463242,2.0,0.0,0.7142857142857143,1.2535663410560176,3.0,0.0,1.4166666666666667,1.8319554050414562,6.0,0.0,1.4166666666666667,1.8319554050414562,6.0,0.0,21747.714285714286,14332.551735057343,38581.0,4626.0,23895.0,16000.700978962823,41854.0,1997.0,23895.0,16000.700978962823,41854.0,1997.0,-0.40000000000000036,-0.17000000000000018,0.6500000000000004,-16.799999999999997,-0.0999999999999999,-30.599999999999994,0.0,-0.008571428571428643,0.019999999999999574,-5.5,-2.857142857142857,8.300000000000011,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4977145782,1526.5800000000004,174.79999999999998,0,0.6104473741935484,0.8321748552454825,0.0,94,3,0,1,0,11,6,17,0,0.0
V002,2023-01-13,107984.0,1563.1,204.4,44.4,12.39,11.65,2,29.3,36965.0,6.4,4,55,Brakes,194.71428571428572,11.7415825979619,208.1,180.9,197.76923076923077,11.414711605013984,212.1,180.9,197.76923076923077,11.414711605013984,212.1,180.9,42.25714285714286,8.521317805530849,53.1,30.0,40.276923076923076,9.455699678514351,56.0,27.1,40.276923076923076,9.455699678514351,56.0,27.1,12.904285714285715,0.7067733522343435,13.83,12.2,13.02,0.6527633568147038,13.89,12.12,13.02,0.6527633568147038,13.89,12.12,1.0,0.816496580927726,2.0,0.0,0.6153846153846154,0.7679476477883045,2.0,0.0,0.6153846153846154,0.7679476477883045,2.0,0.0,1.2857142857142858,1.7043362064926935,4.0,0.0,1.6153846153846154,1.8946618668626836,6.0,0.0,1.6153846153846154,1.8946618668626836,6.0,0.0,26283.714285714286,13207.789188130437,38581.0,4626.0,24900.384615384617,15742.541284358875,41854.0,1997.0,24900.384615384617,15742.541284358875,41854.0,1997.0,0.19000000000000128,0.03857142857142876,0.5900000000000016,14.399999999999999,2.471428571428571,31.199999999999996,-0.019999999999999574,-0.011428571428571439,-0.019999999999999574,16.80000000000001,0.4142857142857151,22.30000000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.99162856,12937.749999999987,175.1,1,0.4574305418502203,0.8442902429213324,14.786,94,4,0,1,0,12,8,21,0,0.0
V002,2023-01-14,108319.1,1572.7,200.9,43.6,12.79,11.64,0,13.5,21641.0,6.4,1,56,Brakes,197.57142857142858,10.144573966036274,208.1,182.0,197.99285714285716,10.998773657913954,212.1,180.9,197.99285714285716,10.998773657913954,212.1,180.9,40.9,7.153320907103215,49.2,30.0,40.51428571428572,9.128051198438726,56.0,27.1,40.51428571428572,9.128051198438726,56.0,27.1,12.755714285714285,0.5771729129373371,13.65,12.2,13.00357142857143,0.630160018052279,13.89,12.12,13.00357142857143,0.630160018052279,13.89,12.12,1.0,0.816496580927726,2.0,0.0,0.5714285714285714,0.7559289460184544,2.0,0.0,0.5714285714285714,0.7559289460184544,2.0,0.0,1.4285714285714286,1.618347187425374,4.0,0.0,1.5714285714285714,1.8277470669267508,6.0,0.0,1.5714285714285714,1.8277470669267508,6.0,0.0,24820.14285714286,13050.217577095174,38581.0,4626.0,24667.571428571428,15150.008970366907,41854.0,1997.0,24667.571428571428,15150.008970366907,41854.0,1997.0,0.3999999999999986,-0.14857142857142872,0.2099999999999973,-0.7999999999999972,-1.3571428571428572,-15.199999999999996,-0.009999999999999787,-0.011428571428571439,0.009999999999999787,-3.5,2.857142857142857,-20.30000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3441336430999997,7790.7599999999875,187.4,1,0.4604731603139013,0.870676281855826,2.1641,100,5,1,1,0,13,8,22,0,0.0
V002,2023-01-15,108432.2,1575.9,187.6,30.3,12.31,11.63,0,10.4,24412.0,22.3,0,57,Brakes,198.37142857142857,8.850181596199837,208.1,187.6,196.24285714285716,10.520216017503873,208.9,180.9,197.3,10.933108301981514,212.1,180.9,39.614285714285714,8.218359238402064,49.2,30.0,40.478571428571435,9.169865242817288,56.0,27.1,39.833333333333336,9.18287744093528,56.0,27.1,12.595714285714285,0.5104852966494107,13.65,12.2,12.91357142857143,0.6330099907202479,13.89,12.12,12.957333333333334,0.6330929368320789,13.89,12.12,1.0,0.816496580927726,2.0,0.0,0.5714285714285714,0.7559289460184544,2.0,0.0,0.5333333333333333,0.7432233529572065,2.0,0.0,1.4285714285714286,1.618347187425374,4.0,0.0,1.4285714285714286,1.8693596482500348,6.0,0.0,1.4666666666666666,1.8073922282301278,6.0,0.0,23044.0,11939.679504352982,38581.0,4626.0,23506.428571428572,14435.458739955826,41854.0,1997.0,24650.533333333333,14599.063071046065,41854.0,1997.0,-0.47999999999999865,-0.1599999999999999,-0.8799999999999972,-13.3,-1.2857142857142851,-12.500000000000004,-0.009999999999999787,-0.011428571428571439,0.0,-13.300000000000011,0.7999999999999992,-9.800000000000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6470468664,9032.43999999998,177.2,0,0.6139464728434505,0.8371628117155745,0.0,100,6,1,1,0,14,8,22,0,0.0
V002,2023-01-16,108752.8,1585.1,197.0,44.0,12.96,11.62,0,35.8,34548.0,22.7,3,58,Brakes,196.78571428571428,7.741539160362661,206.9,187.6,196.37857142857143,10.516593377312647,208.9,180.9,197.28125,10.562652365764952,212.1,180.9,38.871428571428574,7.4019624167546,46.8,30.0,40.75,9.217103666553825,56.0,27.1,40.09375,8.93244787278381,56.0,27.1,12.700000000000001,0.4977281721314684,13.65,12.2,12.847142857142856,0.5681336323223825,13.83,12.12,12.9575,0.6116262475292135,13.89,12.12,0.8571428571428571,0.8997354108424375,2.0,0.0,0.5,0.7595545253127499,2.0,0.0,0.5,0.7302967433402214,2.0,0.0,1.4285714285714286,1.618347187425374,4.0,0.0,1.5,1.9115036368906426,6.0,0.0,1.5625,1.7876893839068724,6.0,0.0,22467.85714285714,11135.197520004924,36965.0,4626.0,25278.785714285714,14134.678180214847,41854.0,1997.0,25269.125,14319.437493025578,41854.0,1997.0,0.6500000000000004,0.10428571428571434,1.129999999999999,13.7,-0.7428571428571432,27.0,-0.010000000000001563,-0.011428571428571439,-1.7763568394002505e-15,9.400000000000006,-1.585714285714285,22.700000000000017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7571917344,13128.240000000027,161.2,0,0.45104901111111106,0.8804862577417719,10.3644,100,0,0,1,0,15,8,25,0,0.0
V002,2023-01-17,109103.6,1595.1,193.1,24.8,12.63,11.61,0,31.6,18239.0,26.1,2,59,Brakes,194.8142857142857,6.372709672614042,204.4,187.6,197.1142857142857,9.831570587641641,208.9,180.9,197.03529411764706,10.277398818309436,212.1,180.9,37.699999999999996,8.969020756656398,46.8,24.8,38.521428571428565,9.015898655787373,53.1,24.8,39.19411764705882,9.41066353852342,56.0,24.8,12.554285714285713,0.2708540285133363,12.96,12.2,12.816428571428572,0.5673637707429406,13.83,12.12,12.938235294117646,0.5975076913115601,13.89,12.12,0.7142857142857143,0.9511897312113419,2.0,0.0,0.5,0.7595545253127499,2.0,0.0,0.47058823529411764,0.7174300539794394,2.0,0.0,1.7142857142857142,1.4960264830861913,4.0,0.0,1.6428571428571428,1.864945569720998,6.0,0.0,1.588235294117647,1.7341721198244626,6.0,0.0,22156.85714285714,11232.03610850932,36965.0,4626.0,26438.928571428572,12667.13692054113,41854.0,4626.0,24855.58823529412,13969.18437605979,41854.0,1997.0,-0.33000000000000007,-0.14571428571428566,-0.9800000000000004,-19.2,-1.1714285714285713,-32.9,-0.009999999999999787,-0.011428571428571439,1.7763568394002505e-15,-3.9000000000000057,-1.971428571428573,-13.300000000000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9899405604,7113.21000000001,161.5,0,0.7760037848837209,0.8572088311929829,3.6478,100,1,0,1,0,16,8,27,0,0.0
V002,2023-01-18,109297.3,1600.6,195.8,43.7,12.24,11.6,0,17.2,17957.0,35.0,0,60,Brakes,195.20000000000002,6.333245613427605,204.4,187.6,196.17857142857142,9.22848254643688,208.1,180.9,196.96666666666667,9.974791756635085,212.1,180.9,37.25714285714285,8.509574439586103,44.4,24.8,38.57142857142857,9.044541794017885,53.1,24.8,39.44444444444444,9.191250457218553,56.0,24.8,12.502857142857142,0.2939225683585292,12.96,12.2,12.769285714285715,0.5869669665153392,13.83,12.12,12.899444444444445,0.6025775246411157,13.89,12.12,0.5714285714285714,0.9759000729485333,2.0,0.0,0.5,0.7595545253127499,2.0,0.0,0.4444444444444444,0.7047921864945659,2.0,0.0,1.4285714285714286,1.618347187425374,4.0,0.0,1.5,1.9115036368906426,6.0,0.0,1.5,1.7235394498804248,6.0,0.0,22626.85714285714,10931.196571107415,36965.0,4626.0,24846.428571428572,12189.434370131217,41854.0,4626.0,24472.333333333332,13649.297323004019,41854.0,1997.0,-0.39000000000000057,-0.051428571428571344,-0.0600000000000005,18.900000000000002,-0.44285714285714206,38.1,-0.009999999999999787,-0.01000000000000004,0.0,2.700000000000017,0.3857142857142882,6.600000000000023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9626516161,7182.800000000007,178.60000000000002,0,0.4557234049217002,0.8299088758573306,0.0,100,2,0,1,0,17,8,27,0,0.0
V002,2023-01-19,109441.0,1604.7,207.3,50.3,13.15,11.58,0,46.5,42686.0,13.8,3,61,Engine,198.01428571428573,6.7560907265046435,207.3,187.6,196.15714285714284,9.200226944166968,208.1,180.9,197.51052631578946,9.979417414349625,212.1,180.9,40.15714285714285,9.065108409511188,50.3,24.8,39.971428571428575,9.24707259884725,53.1,24.8,40.01578947368421,9.272975260154563,56.0,24.8,12.638571428571428,0.34556372164086396,13.15,12.24,12.752142857142857,0.5707239474350306,13.83,12.12,12.91263157894737,0.5884144618781633,13.89,12.12,0.2857142857142857,0.7559289460184546,2.0,0.0,0.5,0.7595545253127499,2.0,0.0,0.42105263157894735,0.6924826089821247,2.0,0.0,1.8571428571428572,1.5735915849388864,4.0,0.0,1.2857142857142858,1.489892687336984,4.0,0.0,1.5789473684210527,1.7099639201419234,6.0,0.0,28064.0,9902.415934171488,42686.0,17957.0,24905.85714285714,12280.420350216922,42686.0,4626.0,25430.947368421053,13907.300586677024,42686.0,1997.0,0.9100000000000001,0.13571428571428587,1.3000000000000007,6.599999999999994,2.8999999999999995,-12.300000000000008,-0.019999999999999574,-0.012857142857142836,-0.009999999999999787,11.5,2.8142857142857167,8.799999999999983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.671598526,17928.119999999995,160.8,0,0.4214918157894737,0.8907184534835625,12.8058,100,3,0,1,0,18,8,30,0,0.0
V002,2023-01-20,109610.3,1609.6,174.9,25.5,11.64,11.57,0,12.3,2326.0,27.4,0,62,Battery,193.79999999999998,10.352455425324626,207.3,174.9,194.25714285714284,10.645166059745643,208.1,174.9,196.38,10.950299202833634,212.1,174.9,37.457142857142856,10.318730080595698,50.3,24.8,39.857142857142854,9.42653491159718,53.1,24.8,39.29,9.591547814283375,56.0,24.8,12.531428571428572,0.5117756204766729,13.15,11.64,12.717857142857143,0.6235898377253152,13.83,11.64,12.849,0.6395220254632608,13.89,11.64,0.0,0.0,0.0,0.0,0.5,0.7595545253127499,2.0,0.0,0.4,0.6805570473787206,2.0,0.0,1.2857142857142858,1.3801311186847085,3.0,0.0,1.2857142857142858,1.489892687336984,4.0,0.0,1.5,1.7013926184468013,6.0,0.0,23115.571428571428,12910.94673596974,42686.0,2326.0,24699.64285714286,12655.067082502459,42686.0,2326.0,24275.7,14488.7993694585,42686.0,1997.0,-1.5099999999999998,-0.10714285714285714,-2.42,-24.799999999999997,-2.6999999999999997,-31.39999999999999,-0.009999999999999787,-0.011428571428571439,0.009999999999999787,-32.400000000000006,-4.214285714285714,-43.900000000000006,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.2549535578,1000.1799999999994,162.6,0,0.6905184,0.7876501914831905,0.0,85,4,0,1,0,19,8,30,0,0.05
V002,2023-01-21,110002.3,1620.8,176.4,27.4,13.3,11.56,0,9.8,23478.0,17.0,1,63,Battery,190.29999999999998,11.616367762773343,207.3,174.9,193.93571428571428,11.136123282284634,208.1,174.9,195.42857142857142,11.529229933397234,212.1,174.9,35.14285714285714,10.52597693690189,50.3,24.8,38.021428571428565,9.147524135097857,50.3,24.8,38.72380952380953,9.702056728441901,56.0,24.8,12.604285714285714,0.5856864104865078,13.3,11.64,12.680000000000001,0.5641330994066497,13.65,11.64,12.870476190476191,0.631050522466119,13.89,11.64,0.0,0.0,0.0,0.0,0.5,0.7595545253127499,2.0,0.0,0.38095238095238093,0.6690433824641326,2.0,0.0,1.2857142857142858,1.3801311186847085,3.0,0.0,1.3571428571428572,1.4468609447374663,4.0,0.0,1.4761904761904763,1.6618979396776332,6.0,0.0,23378.0,12894.638330200141,42686.0,2326.0,24099.071428571428,12486.172274617571,42686.0,2326.0,24237.714285714286,14123.007576797716,42686.0,1997.0,1.6600000000000001,0.07285714285714308,3.17,1.8999999999999986,-2.3142857142857145,26.699999999999996,-0.009999999999999787,-0.011428571428571439,0.0,1.5,-3.5,33.900000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5826339994,10330.319999999989,166.6,0,0.6543694647887325,0.8990787831020584,2.3478,100,5,1,1,0,20,8,31,0,0.047619047619047616
V002,2023-01-22,110178.9,1625.8,188.4,51.9,13.44,11.55,0,30.6,29773.0,39.3,1,64,Battery,190.41428571428574,11.589280761610201,207.3,174.9,194.39285714285714,10.732514529776711,208.1,174.9,195.1090909090909,11.350725132737598,212.1,174.9,38.228571428571435,11.940646867697229,51.9,24.8,38.92142857142857,9.873989028789698,51.9,24.8,39.32272727272727,9.876182596731526,56.0,24.8,12.765714285714285,0.6438907035322363,13.44,11.64,12.680714285714286,0.5651611653830632,13.65,11.64,12.896363636363638,0.6276983310517837,13.89,11.64,0.0,0.0,0.0,0.0,0.5,0.7595545253127499,2.0,0.0,0.36363636363636365,0.657951694959769,2.0,0.0,1.4285714285714286,1.2724180205607034,3.0,0.0,1.4285714285714286,1.3985864135061359,4.0,0.0,1.4545454545454546,1.625020812387534,6.0,0.0,24143.85714285714,13123.460511980971,42686.0,2326.0,23593.928571428572,12066.867782130894,42686.0,2326.0,24489.31818181818,13833.075526179528,42686.0,1997.0,0.1399999999999988,0.16142857142857128,-1.5200000000000014,24.5,3.0857142857142854,22.6,-0.009999999999999787,-0.011428571428571439,0.0,12.0,0.1142857142857159,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2803563896999997,13397.849999999979,157.8,0,0.376361943289225,0.9076346816423128,2.9773,100,6,1,1,0,21,8,32,0,0.045454545454545456
V002,2023-01-23,110479.0,1634.4,170.8,32.6,11.63,11.54,1,7.4,7168.0,26.2,3,65,Battery,186.67142857142858,13.223427982903946,207.3,170.8,191.72857142857143,11.657907753401268,207.3,170.8,194.05217391304348,12.193249606580656,212.1,170.8,36.6,11.798870002391473,51.9,24.8,37.73571428571428,9.535650285828774,51.9,24.8,39.0304347826087,9.75040487656369,56.0,24.8,12.575714285714286,0.7623397567764015,13.44,11.63,12.637857142857143,0.6218728360169973,13.65,11.63,12.841304347826087,0.6676982466777943,13.89,11.63,0.14285714285714285,0.37796447300922764,1.0,0.0,0.5,0.7595545253127499,2.0,0.0,0.391304347826087,0.6563764465043606,2.0,0.0,1.4285714285714286,1.2724180205607034,3.0,0.0,1.4285714285714286,1.3985864135061359,4.0,0.0,1.5217391304347827,1.6200326937607632,6.0,0.0,20232.428571428572,13578.106874145393,42686.0,2326.0,21350.14285714286,11986.003548094963,42686.0,2326.0,23736.217391304348,13989.309089952556,42686.0,1997.0,-1.8099999999999987,-0.19,-1.9499999999999975,-19.299999999999997,-1.6285714285714283,-43.8,-0.010000000000001563,-0.011428571428571439,-1.7763568394002505e-15,-17.599999999999994,-3.742857142857141,-29.599999999999994,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0.791913472,3297.280000000006,163.4,0,0.5400330000000001,0.7846161333548671,2.1504,82,0,0,1,0,22,9,35,0,0.08695652173913043
V002,2023-01-24,110691.7,1640.5,199.4,35.8,12.79,11.53,0,35.7,13359.0,27.7,2,66,Battery,187.5714285714286,13.929430986908518,207.3,170.8,191.19285714285712,11.064319944044282,207.3,170.8,194.275,11.97509190306932,212.1,170.8,38.17142857142857,10.641070479626611,51.9,25.5,37.935714285714276,9.457728393944624,51.9,24.8,38.895833333333336,9.558855633102363,56.0,24.8,12.598571428571429,0.7666252576808855,13.44,11.63,12.576428571428574,0.5528472753754953,13.44,11.63,12.839166666666666,0.6531057352751354,13.89,11.63,0.14285714285714285,0.37796447300922764,1.0,0.0,0.42857142857142855,0.7559289460184544,2.0,0.0,0.375,0.6468989572333266,2.0,0.0,1.4285714285714286,1.2724180205607034,3.0,0.0,1.5714285714285714,1.3424596091494905,4.0,0.0,1.5416666666666667,1.587427962533067,6.0,0.0,19535.285714285714,13820.62542861557,42686.0,2326.0,20846.071428571428,12175.208615898922,42686.0,2326.0,23303.833333333332,13844.817915070218,42686.0,1997.0,1.1599999999999984,0.022857142857142625,2.969999999999997,3.1999999999999957,1.571428571428571,22.499999999999993,-0.009999999999999787,-0.011428571428571439,1.7763568394002505e-15,28.599999999999994,0.9000000000000016,46.19999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4787304203,6278.730000000009,163.7,0,0.577785883152174,0.8620129081007044,2.6718,100,1,0,1,0,23,9,37,0,0.08333333333333333
